politician_id,job_title,job_title_extra,organization,income_level,income,interval,created,category,topics
123031,"Vermietung - Mieter 37, Bischofswerda",,Vermietung Immobilien,2,4302.0,2,1773222465,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 36, Bischofswerda",,Vermietung Immobilien,2,3540.0,2,1773222414,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 35, Bischofswerda",,Vermietung Immobilien,2,4200.0,2,1773222367,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 34, Bischofswerda",,Vermietung Immobilien,1,3300.0,2,1773222338,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 33, Bischofswerda",,Vermietung Immobilien,2,5880.0,2,1773222260,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 32, Bischofswerda",,Vermietung Immobilien,2,6000.0,2,1773222232,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 31, Bischofswerda",,Vermietung Immobilien,2,4320.0,2,1773222202,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 30, Bischofswerda",,Vermietung Immobilien,2,5640.0,2,1773222148,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 29, Bischofswerda",,Vermietung Immobilien,3,7200.0,2,1773222115,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 28, Bischofswerda",,Vermietung Immobilien,2,3840.0,2,1773222081,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 27, Bischofswerda",,Vermietung Immobilien,2,5220.0,2,1773222050,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 26, Bischofswerda",,Vermietung Immobilien,2,6000.0,2,1773222017,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 25, Bischofswerda",,Vermietung Immobilien,2,3900.0,2,1773221984,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 24, Rüdersdorf",,Vermietung Immobilien,3,8782.44,2,1773221930,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 23, Rüdersdorf",,Vermietung Immobilien,3,8785.8,2,1773221891,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 22, Rüdersdorf",,Vermietung Immobilien,3,7945.08,2,1773221859,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 21, Rüdersdorf",,Vermietung Immobilien,2,6917.88,2,1773221824,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 20, Rüdersdorf",,Vermietung Immobilien,3,7920.0,2,1773221790,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 19, Rüdersdorf",,Vermietung Immobilien,2,6960.0,2,1773221757,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 18, Rüdersdorf",,Vermietung Immobilien,2,5983.08,2,1773221719,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 17, Rüdersdorf",,Vermietung Immobilien,3,8168.28,2,1773221682,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 16, Ludwigsfelde",,Vermietung Immobilien,2,6036.0,2,1773221639,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 15, Ludwigsfelde",,Vermietung Immobilien,3,8100.0,2,1773221600,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 14, Ludwigsfelde",,Vermietung Immobilien,3,8220.0,2,1773221575,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 13, Ludwigsfelde",,Vermietung Immobilien,3,8092.32,2,1773221547,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 12, Ludwigsfelde",,Vermietung Immobilien,2,6371.4,2,1773221516,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 11, Ludwigsfelde",,Vermietung Immobilien,2,6096.0,2,1773221474,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 10, Ludwigsfelde",,Vermietung Immobilien,3,8100.0,2,1773221439,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 9, Ludwigsfelde",,Vermietung Immobilien,3,8092.32,2,1773221356,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 8, Ludwigsfelde",,Vermietung Immobilien,3,7149.96,2,1773221182,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 7, Ludwigsfelde",,Vermietung Immobilien,3,8092.32,2,1773221153,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 6, Ludwigsfelde",,Vermietung Immobilien,2,6371.4,2,1773221105,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 5, Ludwigsfelde",,Vermietung Immobilien,2,5880.0,2,1773221043,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 4, Ludwigsfelde",,Vermietung Immobilien,3,7991.52,2,1773221008,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 3, Ludwigsfelde",,Vermietung Immobilien,3,8076.0,2,1773220967,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 2, Ludwigsfelde",,Vermietung Immobilien,3,8700.0,2,1773220920,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Vermietung - Mieter 1, Ludwigsfelde",,Vermietung Immobilien,3,8253.48,2,1773220795,29647,"Raumordnung, Bau- und Wohnungswesen"
123031,"Wissenschaftlicher Mitarbeiter bei Gerrit Huy, MdB (Tätigkeit vor der Mitgliedschaft im Deutschen Bundestag)",,"Gerrit Huy, MdB",,,,1773220484,29234,"Politisches Leben, Parteien"
79353,Mitglied des Kuratoriums (ab 18.11.2025),,Stiftung Lesen,,,,1773149583,29230,Bildung und Erziehung|Kultur
132357,Mitglied des Kreistages,,Landratsamt Rems-Murr-Kreis,,,,1773149321,29229,Staat und Verwaltung
132357,Mitglied des Aufsichtsrates,Einkommen im Jahr 2025,Stadtwerke Schorndorf GmbH,1,2050.0,,1773149290,29228,Energie
133683,Rechtsanwältin,Mandate 21. Wahlperiode,Rechtsanwältin - freiberuflich,,,,1773149191,29647,Recht
146806,Beratender Regionalleiter West,Einkommen ab 01.02.2026,VDE Verband der Elektrotechnik Elektronik Informationstechnik e.V.,1,3009.4,1,1773149091,29647,"Wirtschaft|Medien, Kommunikation und Informationstechnik"
175836,Mitglied des Aufsichtsrates (ab 01.01.2026),,Rhein-Maas Klinikum GmbH,1,2400.0,2,1773148743,29228,Gesundheit
182949,Übernahme Reisekosten,Einnahmen im Jahr 2025,ELNET Deutschland e.V.,1,3487.89,,1773148655,29232,"Gesellschaftspolitik, soziale Gruppen"
183082,Einsatz eines Stipendiaten der Stiftung,Einkommen im Jahr 2025,Wilhelm und Else Heraeus-Stiftung,4,15750.0,,1773148589,29232,"Bildung und Erziehung|Wissenschaft, Forschung und Technologie"
175464,Stellv. Mitglied des Werksausschusses (ab 25.02.2026),,Sportstättenbetrieb der Stadt Cottbus,,,,1773049329,29228,"Sport, Freizeit und Tourismus"
182821,Mitglied des Kreistages,Einkommen im Jahr 2025,Kreis Ostholstein,,96.0,,1773048377,29229,Staat und Verwaltung
182821,Mitglied des Kreistages,Einkommen ab 01.07.2025,Kreis Ostholstein,,136.0,1,1773048333,29229,Staat und Verwaltung
182821,Mitglied des Kreistages,Einkommen vom 01.06. bis 16.06.2025,Kreis Ostholstein,,632.54,1,1773048253,29229,Staat und Verwaltung
78916,"Vorsitzende, ehrenamtlich (ab 17.11.2025)",,Förderverein für die psychosoziale Krebsberatung im Caritasverband Rhein-Sieg e.V.,,,,1773047929,29230,"Gesundheit|Gesellschaftspolitik, soziale Gruppen"
175416,Mitglied der Regionalvertretung,,Planungsgemeinschaft Rheinhessen-Nahe,,,,1772784842,29229,"Raumordnung, Bau- und Wohnungswesen|Staat und Verwaltung"
145741,Mitglied der Verbandsversammlung (ab 01.12.2025),,Sparkassenzweckverband StädteRegion Aachen,,,,1772622320,29229,"Öffentliche Finanzen, Steuern und Abgaben"
145888,Mitglied des Aufsichtsrates (ab 01.03.2026),,Deutsche Bahn AG,,,,1772621720,29228,Verkehr
165055,Mitglied des Stiftungsrates,,HÖPPNER-Stiftung (N)EINBRUCH,,,,1772621437,29230,"Raumordnung, Bau- und Wohnungswesen"
165055,Stellv. Bürgermeisterin,Einkommen im Jahr 2025,Stadt Winsen (Luhe),,180.0,,1772621270,29229,Staat und Verwaltung
165055,Stellv. Bürgermeisterin,,Stadt Winsen (Luhe),,325.0,1,1772621225,29229,Staat und Verwaltung
165055,Mitglied des Stadtrates,,Stadt Winsen (Luhe),,,,1772621138,29229,Staat und Verwaltung
165055,"Gesellschaftervertreterin der Stadt Winsen, ehrenamtlich",,Kommunale Wohnungsbaugesellschaft für den Landkreis Harburg mbH,,,,1772621035,29228,"Raumordnung, Bau- und Wohnungswesen"
165055,"Stellv. Referatsleiterin im Investitions- und Fördermanagement, EU-Angelegenheiten, Rückkehrrecht (Berufliche Tätigkeit vor der Mitgliedschaft im Deutschen Bundestag)",,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung",,,,1772620939,29234,Staat und Verwaltung
175610,"Mitglied des Präsidiums, ehrenamtlich (ab 23.09.2025)",,Förderkreis Deutsches Heer e.V. (FKH),,,,1772620699,29230,Verteidigung
175968,Stadtvertreter,Einkommen im Jahr 2026,Stadt Norderstedt,,156.6,,1772620364,29229,Staat und Verwaltung
175968,Stadtvertreter,Einkommen ab 01.01.2026,Stadt Norderstedt,1,1165.5,1,1772620237,29229,Staat und Verwaltung
175968,Mitglied des Kreistages,Einkommen ab 01.01.2026,Kreis Segeberg,,434.0,1,1772619923,29229,Staat und Verwaltung
178644,Mitglied des Kreistages,Einkommen ab 01.01.2026,Kreis Siegen-Wittgenstein,1,2184.8,1,1772619446,29229,Staat und Verwaltung
29094,Stellv. Vorsitzender des Aufsichtsrates,Einkommen im Jahr 2026,KoWo-Kommunale Wohnungsgesellschaft mbH Erfurt,1,1300.0,,1772618945,29228,"Raumordnung, Bau- und Wohnungswesen"
184131,Mitglied des Stadtrates,,Stadt Regensburg,,986.51,1,1772618785,29229,Staat und Verwaltung
184131,Mitglied des Aufsichtsrates,,Stadtwerke Regensburg GmbH,,433.33,1,1772618656,29228,Verkehr|Energie
184131,Beteiligung,,Tauch- und Wassersport Dreizack GmbH,,,,1772618606,29231,"Sport, Freizeit und Tourismus"
184131,Geschäftsführer,,Tauch- und Wassersport Dreizack GmbH,,,,1772618571,29647,"Sport, Freizeit und Tourismus"
184131,Geschäftsführer (Berufliche Tätigkeit vor der Mitgliedschaft im Deutschen Bundestag),,Tauch- und Wassersport Dreizack GmbH,,,,1772618134,29234,"Sport, Freizeit und Tourismus"
79108,"Stellv. Mitglied des Verwaltungsrates, ehrenamtlich (ab 11.02.2026)",,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),,,,1772617906,29229,"Öffentliche Finanzen, Steuern und Abgaben|Staat und Verwaltung"
79108,Mitglied des Aufsichtsrates (ab 17.11.2025),,DB InfraGO AG (vormals DB Netz AG),,642.0,1,1772617616,29228,Verkehr|digitale Infrastruktur
79214,Mitglied des Verwaltungsrates (bis 15.05.2025),Einkommen im Jahr 2026,KfW Bankengruppe,1,1917.0,,1772616736,29229,Finanzen
79214,Mitglied des Beirates (ab 10.12.2025),,Deutsche Flugsicherung GmbH,,,,1772616577,29228,Verkehr
79214,Vorsitzender des Beirates (ab 19.02.2026),,Deutsche Flugsicherung GmbH,,,,1772616511,29228,Verkehr
97972,Fraktionsvorsitzender (bis 01.02.2026),,Stadt Erfurt,,,,1772616209,29229,Staat und Verwaltung
118790,Mitglied des Stiftungsrates (ab 10.09.2025),,Deutsche Härtefallstiftung,,,,1772446126,29230,Soziale Sicherung
118790,Mitglied des Stadtrates,Einkommen im Jahr 2025,Stadt Leipzig,,919.5,,1772446055,29229,Staat und Verwaltung
130612,Mitglied der Bezirksvertretung Mengede,Einkommen ab Januar 2026,Stadt Dortmund,,833.4,1,1772445873,29229,Staat und Verwaltung
79090,"Mitglied des Kuratoriums, von Amts wegen (ab 25.07.2025)",,Deutsche Stiftung für internationale rechtliche Zusammenarbeit e.V. (IRZ),,,,1772444264,29230,Außenpolitik und internationale Beziehungen|Außenwirtschaft|Recht
141591,Stellv. Vorsitzender,,Verein zum Erhalt der bayerischen Wirtshauskultur e. V. (VEBWK),,,,1772185709,29230,Landwirtschaft und Ernährung|Wirtschaft
141591,Landesvorsitzender,,Verband für landwirtschaftliche Fachbildung in Bayern e.V.,,,,1772185594,29230,Landwirtschaft und Ernährung|Bildung und Erziehung
141591,Mitglied des Landwirtschaftsbeirates,Einkommen im Jahr 2025,Versicherungskammer Bayern,2,4000.0,,1772185476,29229,Recht
141591,Mitglied des Kreisrates,,Landkreis Passau,,,,1772185358,29229,Staat und Verwaltung
141591,2. Landrat,,Landkreis Passau,1,1979.51,1,1772185254,29229,Staat und Verwaltung
141591,Mitglied des Präsidiums,,Bayerischer Bauernverband,,,,1772185153,29229,Landwirtschaft und Ernährung
141591,Land- und Forstwirtschaft,,Land- und Forstwirtschaft - selbstständig,,,,1772185116,29647,Landwirtschaft und Ernährung|Umwelt
141591,Gastronom - Gast 27,Einkommen im Jahr 2025,Gasthaus Koller,1,1730.3,,1772185051,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 26,Einkommen im Jahr 2025,Gasthaus Koller,2,5328.0,,1772185023,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 25,Einkommen im Jahr 2025,Gasthaus Koller,1,1325.0,,1772184977,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 24,Einkommen im Jahr 2025,Gasthaus Koller,1,1322.8,,1772184951,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 23,Einkommen im Jahr 2025,Gasthaus Koller,1,1859.0,,1772184908,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 22,Einkommen im Jahr 2025,Gasthaus Koller,1,1681.3,,1772184882,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 21,Einkommen im Jahr 2025,Gasthaus Koller,1,1234.6,,1772184849,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 20,Einkommen im Jahr 2025,Gasthaus Koller,1,1094.2,,1772184815,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 19,Einkommen im Jahr 2025,Gasthaus Koller,1,1011.1,,1772184782,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 18,Einkommen im Jahr 2025,Gasthaus Koller,1,1093.0,,1772184758,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 17,Einkommen im Jahr 2025,Gasthaus Koller,1,2196.6,,1772184729,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 16,Einkommen im Jahr 2025,Gasthaus Koller,1,1104.3,,1772184701,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 15,Einkommen im Jahr 2025,Gasthaus Koller,1,1560.1,,1772184672,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 14,Einkommen im Jahr 2025,Gasthaus Koller,1,1528.6,,1772184641,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 13,Einkommen im Jahr 2025,Gasthaus Koller,1,1172.4,,1772184614,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 12,Einkommen im Jahr 2025,Gasthaus Koller,1,2229.8,,1772184576,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 11,Einkommen im Jahr 2025,Gasthaus Koller,1,1091.0,,1772184530,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 10,Einkommen im Jahr 2025,Gasthaus Koller,1,1493.2,,1772184502,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 9,Einkommen im Jahr 2025,Gasthaus Koller,1,1850.0,,1772184477,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 8,Einkommen im Jahr 2025,Gasthaus Koller,1,1197.7,,1772184448,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 7,Einkommen im Jahr 2025,Gasthaus Koller,1,2385.0,,1772184425,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 6,Einkommen im Jahr 2025,Gasthaus Koller,1,1075.9,,1772184402,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 5,Einkommen im Jahr 2025,Gasthaus Koller,1,2393.8,,1772184376,29647,Landwirtschaft und Ernährung
141591,Gastronom - Gast 4,Einkommen im Jahr 2025,Gasthaus Koller,1,2623.8,,1772184333,29647,Landwirtschaft und Ernährung
141591,Land- und Forstwirtschaft,,Land- und Forstwirtschaft - selbstständig,,,,1772184225,29234,Landwirtschaft und Ernährung|Umwelt
141591,Gastronom,,Gasthaus Koller,,,,1772184138,29234,Landwirtschaft und Ernährung
78952,Vorsitzender des Vorstandes,,Kurdistanhilfe e.V.,,,,1772183816,29230,Humanitäre Hilfe
78952,Referent,,Rosa-Luxemburg-Stiftung e.V.,,,,1772183713,29234,"Politisches Leben, Parteien"
79327,"Mitglied des Kuratoriums, ehrenamtlich (ab 01.07.2025)",,Helmut und Loki Schmidt-Stiftung,,,,1772183127,29230,Kultur
79327,Mitglied des Beirates (ab 15.09.2025),,"1014 Inc., New York",,,,1772182889,29228,Kultur
175015,Mitglied des Stadtrates,Einkommen im Jahr 2025,Stadt Bernburg (Saale),,561.0,,1772011916,29229,Staat und Verwaltung
175015,Mitglied des Stadtrates,,Stadt Bernburg (Saale),,372.0,1,1772011736,29229,Staat und Verwaltung
175015,Fraktionsvorsitzende,,Stadt Bernburg (Saale),,,,1772011604,29229,Staat und Verwaltung
175015,Mitglied des Kreistages,Einkommen im Jahr 2025,Salzlandkreis,,90.8,,1772011544,29229,Staat und Verwaltung
175015,Mitglied des Kreistages,,Salzlandkreis,,284.0,1,1772011487,29229,Staat und Verwaltung
175015,Erste stellv. Vorsitzende,,Salzlandkreis,,,,1772011373,29229,Staat und Verwaltung
175015,"Mitglied des Aufsichtsrates, ehrenamtlich",,Wohnungsgenossenschaft Bernburg eG,,,,1772011285,29228,"Raumordnung, Bau- und Wohnungswesen"
175015,QM-Beratung,,QM-Beratung - selbstständig,1,1200.0,1,1772011123,29647,Wirtschaft
175015,Berufsbetreuerin,Einkommen im Jahr 2025,Berufsbetreuerin - selbstständig,5,34178.8,,1772011052,29647,Arbeit und Beschäftigung|Recht
175015,Berufsbetreuerin,,Berufsbetreuerin - selbstständig,,,,1772010911,29234,Arbeit und Beschäftigung|Recht
175015,QM-Beratung,,QM-Beratung - selbstständig,,,,1772010778,29234,Wirtschaft
175017,Fraktionsvorsitzender,Einkommen im Jahr 2025,Stadt Lutherstadt Wittenberg,,192.0,,1772009589,29229,Staat und Verwaltung
175017,Fraktionsvorsitzender,,Stadt Lutherstadt Wittenberg,,270.0,1,1772009537,29229,Staat und Verwaltung
175017,Mitglied des Stadtrates,,Stadt Lutherstadt Wittenberg,,,,1772009474,29229,Staat und Verwaltung
175017,Stellv. Fraktionsvorsitzender,,Landkreis Wittenberg,,,,1772009449,29229,Staat und Verwaltung
175017,Mitglied des Kreistages,,Landkreis Wittenberg,,,,1772009394,29229,Staat und Verwaltung
175017,Mitglied des Aufsichtsrates,,Stadtwerke Lutherstadt Wittenberg GmbH,,,,1772008113,29228,Energie|Wirtschaft
175017,Mitglied des Aufsichtsrates,,Landesgartenschau Lutherstadt Wittenberg gemeinnützige GmbH,,,,1772008057,29228,Umwelt
175017,Mitglied des Aufsichtsrates,,Kommunalservice GmbH,,,,1772008005,29228,Umwelt
175017,Mitglied des Aufsichtsrates,,Bäder und Freizeit GmbH,,,,1772007786,29228,"Sport, Freizeit und Tourismus"
175017,Hausmeisterservice,,Volker Scheurell Hausmeisterservice,,,,1772007721,29647,Umwelt
175017,Hausmeisterservice,,Volker Scheurell Hausmeisterservice,,,,1772007663,29234,Umwelt
175864,Mitglied der Verbandsversammlung,Einkommen im Jahr 2026,Sparkasse Vest Recklinghausen,,420.0,,1772007341,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
146043,Professorin,Einkommen im Jahr 2025,Hochschule Kempten,1,1536.89,,1771941445,29647,Bildung und Erziehung
146043,Professorin,Einkommen ab 01.12.2025,Hochschule Kempten,1,1983.17,1,1771941366,29647,Bildung und Erziehung
149381,Mitglied der Regionsversammlung,Einkommen im Jahr 2026,Region Hannover,,150.0,,1771940996,29229,Staat und Verwaltung
